user_id,original_session_id,session_start_time,session_end_time,session_duration_seconds
6486,59586,"2023-07-13 01:05:07","2023-07-13 01:05:14",7
6486,72944,"2024-01-01 00:54:37","2024-01-01 01:22:55",1698
6486,74415,"2024-01-21 20:47:03","2024-01-21 21:16:47",1784
6486,84275,"2024-06-05 00:57:07","2024-06-05 01:32:37",2130
6486,85321,"2024-06-01 21:05:45","2024-06-01 21:05:47",2
6487,66640,"2024-07-08 05:36:44","2024-07-08 05:42:19",335
6487,85925,"2024-11-01 05:21:08","2024-11-01 05:48:22",1634
6488,20493,"2024-01-24 23:59:30","2024-01-25 00:04:52",322
6488,45450,"2023-06-26 00:59:51","2023-06-26 01:34:48",2097
6488,46771,"2024-02-23 09:52:52","2024-02-23 10:40:55",2883
6488,80042,"2024-07-06 23:25:18","2024-07-06 23:56:14",1856
6489,9770,"2024-04-02 12:53:30","2024-04-02 12:53:57",27
6489,40241,"2023-01-08 22:02:24","2023-01-08 22:16:01",817
6490,42528,"2024-05-17 07:22:33","2024-05-17 07:42:31",1198
6490,47436,"2024-01-25 10:47:00","2024-01-25 10:51:51",291
6490,51127,"2024-10-20 11:59:15","2024-10-20 12:12:21",786
6490,51280,"2023-10-25 05:07:54","2023-10-25 05:22:44",890
6490,65405,"2023-03-10 01:01:02","2023-03-10 01:06:57",355
6491,23716,"2024-04-19 13:12:28","2024-04-19 13:38:27",1559
6491,30809,"2024-04-25 03:08:33","2024-04-25 03:44:06",2133
6491,54787,"2023-10-15 00:03:06","2023-10-15 00:47:41",2675
6491,64128,"2024-02-05 13:33:07","2024-02-05 14:12:11",2344
6491,77129,"2024-03-25 12:33:12","2024-03-25 13:09:16",2164
6491,88274,"2023-03-29 20:24:36","2023-03-29 20:36:28",712
6491,93907,"2024-08-08 13:05:04","2024-08-08 13:07:39",155
6492,79399,"2024-05-25 10:48:34","2024-05-25 10:54:07",333
6493,17687,"2024-03-21 01:43:21","2024-03-21 01:47:45",264
6493,76828,"2024-12-02 19:31:54","2024-12-02 19:32:28",34
6493,91533,"2024-02-18 08:53:15","2024-02-18 09:11:26",1091
6494,24572,"2023-10-09 21:01:34","2023-10-09 21:16:41",907
6494,39410,"2023-02-17 22:06:12","2023-02-17 22:56:36",3024
6495,27385,"2024-06-28 12:34:01","2024-06-28 12:51:54",1073
6495,43745,"2024-07-11 06:14:46","2024-07-11 06:29:51",905
6495,63906,"2023-04-01 19:24:08","2023-04-01 19:34:45",637
6496,19054,"2023-03-31 11:32:47","2023-03-31 11:56:10",1403
6496,19518,"2023-12-20 10:26:56","2023-12-20 10:52:20",1524
6496,25943,"2024-01-26 16:20:50","2024-01-26 16:22:12",82
6496,29829,"2023-10-29 23:23:29","2023-10-29 23:39:10",941
6496,70937,"2023-02-03 19:27:01","2023-02-03 19:35:05",484
6496,94544,"2023-08-28 20:48:31","2023-08-28 21:29:17",2446
6497,32780,"2023-07-10 20:21:05","2023-07-10 20:21:42",37
6497,39278,"2024-04-10 11:00:22","2024-04-10 11:25:24",1502
6497,58696,"2024-10-26 16:32:52","2024-10-26 16:37:42",290
6497,73779,"2024-10-22 14:15:58","2024-10-22 14:20:27",269
6497,79104,"2024-05-14 23:55:40","2024-05-15 00:20:20",1480
6498,80520,"2023-06-03 10:03:08","2023-06-03 10:12:57",589
6499,12491,"2024-05-05 23:42:25","2024-05-06 00:08:52",1587
6499,51856,"2023-06-05 18:10:48","2023-06-05 18:55:44",2696
6499,53769,"2024-09-03 04:58:48","2024-09-03 05:14:12",924
6499,78887,"2024-10-19 15:40:19","2024-10-19 15:46:44",385
6500,19185,"2023-12-25 21:24:57","2023-12-25 21:34:40",583
6500,25315,"2024-02-10 15:47:08","2024-02-10 16:14:51",1663
6500,48176,"2023-03-31 21:55:06","2023-03-31 22:26:14",1868
6500,74465,"2024-07-06 09:17:21","2024-07-06 09:54:06",2205
6500,84022,"2023-08-05 18:38:53","2023-08-05 19:01:25",1352
6500,88201,"2024-09-24 17:29:26","2024-09-24 18:14:18",2692
6501,6314,"2024-08-08 14:21:56","2024-08-08 14:50:38",1722
6501,62852,"2024-03-02 16:56:12","2024-03-02 17:29:27",1995
6501,79171,"2023-11-02 16:08:47","2023-11-02 16:16:47",480
6502,468,"2024-12-29 01:02:33","2024-12-29 01:07:36",303
6502,25082,"2024-11-11 16:20:07","2024-11-11 16:41:59",1312
6502,85928,"2024-06-02 01:04:54","2024-06-02 01:11:19",385
6503,26049,"2024-07-27 00:33:10","2024-07-27 01:23:49",3039
6503,52422,"2023-03-27 16:47:31","2023-03-27 17:20:58",2007
6503,58025,"2024-06-27 07:24:48","2024-06-27 07:25:53",65
6503,67789,"2023-07-29 09:25:49","2023-07-29 09:30:14",265
6503,92892,"2024-09-12 12:07:12","2024-09-12 12:39:23",1931
6504,29858,"2023-07-17 10:39:00","2023-07-17 11:00:24",1284
6504,53485,"2023-02-20 06:28:39","2023-02-20 06:37:25",526
6504,61973,"2023-10-20 18:55:05","2023-10-20 19:04:46",581
6505,2778,"2024-06-28 13:10:16","2024-06-28 13:54:11",2635
6506,8677,"2024-01-16 04:54:52","2024-01-16 05:20:56",1564
6506,13826,"2023-05-01 00:11:02","2023-05-01 00:34:03",1381
6506,24513,"2023-10-15 04:06:27","2023-10-15 04:39:19",1972
6506,70116,"2023-01-14 21:08:13","2023-01-14 21:09:44",91
6507,18883,"2024-12-11 16:05:55","2024-12-11 16:46:04",2409
6507,37648,"2023-12-09 01:59:19","2023-12-09 02:27:43",1704
6507,49349,"2023-04-18 05:23:19","2023-04-18 05:24:07",48
6508,20049,"2023-11-21 02:12:25","2023-11-21 02:33:04",1239
6508,21878,"2024-08-14 19:50:15","2024-08-14 20:09:02",1127
6508,32630,"2023-06-25 18:49:18","2023-06-25 19:23:40",2062
6508,55231,"2024-08-29 21:08:12","2024-08-29 21:28:00",1188
6509,6809,"2024-09-11 12:10:58","2024-09-11 12:11:36",38
6510,83368,"2024-01-10 11:48:18","2024-01-10 12:13:53",1535
6511,4653,"2023-06-25 22:15:48","2023-06-25 22:24:06",498
6511,75971,"2023-10-11 17:20:24","2023-10-11 17:52:40",1936
6511,88111,"2024-01-21 22:50:45","2024-01-21 22:52:09",84
6511,90251,"2023-11-10 18:18:50","2023-11-10 18:19:53",63
6512,8638,"2024-08-13 17:59:20","2024-08-13 18:00:03",43
6512,89979,"2023-11-04 01:18:42","2023-11-04 01:20:42",120
6513,26468,"2024-02-06 22:44:09","2024-02-06 22:50:37",388
6513,72128,"2024-05-22 06:15:44","2024-05-22 07:03:31",2867
6513,74732,"2023-05-11 07:55:00","2023-05-11 08:04:50",590
6514,24090,"2023-08-23 18:35:22","2023-08-23 18:41:05",343
6514,28194,"2024-03-12 19:01:08","2024-03-12 19:07:54",406
6514,65519,"2023-11-04 10:44:21","2023-11-04 10:59:13",892
6514,81918,"2024-03-02 21:22:59","2024-03-02 21:31:27",508
6514,82701,"2024-03-29 02:41:45","2024-03-29 02:53:56",731
6515,31709,"2024-03-14 04:03:41","2024-03-14 04:32:34",1733
6515,42773,"2023-08-12 10:26:34","2023-08-12 11:06:11",2377
6515,60865,"2024-09-17 21:18:41","2024-09-17 21:51:06",1945
6516,11555,"2023-08-17 23:57:49","2023-08-18 00:15:24",1055
6516,70545,"2024-05-30 18:20:33","2024-05-30 19:00:09",2376
6517,38049,"2024-05-06 12:41:08","2024-05-06 12:58:01",1013
6518,5202,"2024-11-22 19:56:08","2024-11-22 20:28:45",1957
6518,77421,"2023-02-07 16:31:24","2023-02-07 16:52:37",1273
6519,36914,"2024-09-04 19:53:39","2024-09-04 20:05:34",715
6519,84628,"2023-12-13 00:29:35","2023-12-13 00:30:20",45
6520,56808,"2024-05-02 12:04:00","2024-05-02 12:30:58",1618
6520,60751,"2023-08-19 17:14:36","2023-08-19 17:38:57",1461
6520,61878,"2023-09-18 15:23:22","2023-09-18 16:14:50",3088
6520,94118,"2024-11-18 17:29:37","2024-11-18 18:18:30",2933
6521,42234,"2024-07-07 06:17:51","2024-07-07 06:17:57",6
6521,60439,"2023-11-13 07:38:02","2023-11-13 08:26:23",2901
6521,63341,"2024-02-17 14:52:53","2024-02-17 15:41:39",2926
6521,68272,"2024-08-27 00:30:09","2024-08-27 01:05:26",2117
6521,97127,"2023-08-10 21:58:57","2023-08-10 22:14:36",939
6522,59458,"2024-02-15 13:48:10","2024-02-15 14:13:56",1546
6523,34587,"2023-11-16 16:28:51","2023-11-16 16:38:05",554
6523,85692,"2024-09-01 03:24:41","2024-09-01 03:29:52",311
6524,17717,"2023-08-31 01:05:02","2023-08-31 01:39:16",2054
6524,50987,"2023-10-04 03:02:40","2023-10-04 03:43:09",2429
6524,62738,"2024-11-30 00:42:36","2024-11-30 01:02:40",1204
6525,94749,"2023-03-28 22:02:01","2023-03-28 22:10:37",516
6526,61128,"2024-08-27 09:05:14","2024-08-27 09:14:07",533
6526,75116,"2023-06-23 17:39:13","2023-06-23 17:45:08",355
6526,78632,"2024-06-29 07:58:32","2024-06-29 08:36:43",2291
6526,82318,"2024-09-18 16:15:12","2024-09-18 16:32:19",1027
6526,90865,"2023-11-08 10:03:55","2023-11-08 10:42:24",2309
6527,5703,"2023-06-15 04:05:08","2023-06-15 04:10:52",344
6527,25744,"2024-11-13 12:25:19","2024-11-13 12:38:37",798
6527,36079,"2023-12-01 02:03:43","2023-12-01 02:24:21",1238
6528,38277,"2024-09-15 02:24:38","2024-09-15 02:47:42",1384
6528,91037,"2024-09-12 20:39:44","2024-09-12 20:48:39",535
6529,9296,"2024-05-04 19:14:36","2024-05-04 19:47:01",1945
6529,39022,"2024-06-05 02:57:10","2024-06-05 03:01:56",286
6529,52156,"2023-08-29 16:01:24","2023-08-29 16:19:05",1061
6529,54936,"2023-06-08 01:04:20","2023-06-08 01:06:22",122
6529,97476,"2024-03-17 22:33:44","2024-03-17 23:16:37",2573
6530,12923,"2024-01-31 01:31:26","2024-01-31 02:05:16",2030
6530,33693,"2024-07-09 02:08:17","2024-07-09 02:46:16",2279
6530,84098,"2023-04-24 01:39:37","2023-04-24 01:50:30",653
6531,29383,"2024-12-09 04:45:09","2024-12-09 05:31:50",2801
6531,55206,"2023-05-29 20:36:37","2023-05-29 20:41:31",294
6532,27563,"2024-04-21 21:17:00","2024-04-21 21:47:03",1803
6532,83463,"2024-01-21 09:24:37","2024-01-21 10:07:50",2593
6533,10519,"2024-07-29 11:27:34","2024-07-29 11:58:05",1831
6533,18068,"2024-02-17 13:30:21","2024-02-17 13:38:51",510
6533,60689,"2024-06-18 02:52:34","2024-06-18 03:38:07",2733
6533,70252,"2023-10-10 04:37:49","2023-10-10 05:19:48",2519
6534,38178,"2024-10-20 17:17:42","2024-10-20 17:46:30",1728
6534,91166,"2024-05-20 22:34:50","2024-05-20 23:04:55",1805
6535,23114,"2024-11-13 02:33:14","2024-11-13 02:45:24",730
6535,98830,"2024-06-16 20:11:58","2024-06-16 20:13:42",104
6536,45860,"2024-05-30 04:44:33","2024-05-30 05:25:58",2485
6537,16911,"2023-10-06 14:31:20","2023-10-06 14:48:27",1027
6537,29109,"2023-12-29 16:30:17","2023-12-29 17:20:03",2986
6537,34800,"2024-09-11 00:30:59","2024-09-11 00:49:46",1127
6537,80748,"2023-09-28 02:50:11","2023-09-28 02:56:41",390
6538,21003,"2024-12-02 21:57:10","2024-12-02 22:05:45",515
6538,89256,"2023-01-04 09:38:39","2023-01-04 09:55:34",1015
6538,93334,"2023-06-27 03:02:08","2023-06-27 03:34:44",1956
6538,96144,"2023-01-06 18:43:26","2023-01-06 19:11:42",1696
6538,97513,"2024-04-29 22:20:00","2024-04-29 22:21:40",100
6539,89329,"2024-12-24 18:27:52","2024-12-24 18:45:57",1085
6540,46511,"2024-01-26 17:55:24","2024-01-26 18:26:47",1883
6541,21037,"2023-07-08 04:42:57","2023-07-08 04:58:31",934
6541,66443,"2024-07-29 05:15:32","2024-07-29 05:46:51",1879
6541,69529,"2023-03-19 06:39:58","2023-03-19 06:58:17",1099
6542,17860,"2023-02-04 03:23:37","2023-02-04 03:42:38",1141
6542,52681,"2024-01-14 08:36:11","2024-01-14 08:37:03",52
6542,60496,"2023-06-28 17:21:16","2023-06-28 18:09:06",2870
6542,73395,"2023-05-18 20:51:14","2023-05-18 21:33:14",2520
6543,2815,"2023-08-19 10:49:24","2023-08-19 11:18:31",1747
6543,38520,"2023-10-18 12:52:54","2023-10-18 13:23:23",1829
6544,31497,"2024-04-28 02:19:03","2024-04-28 03:01:15",2532
6544,36798,"2024-02-26 13:00:02","2024-02-26 13:49:49",2987
6544,81302,"2024-07-18 01:11:41","2024-07-18 01:53:53",2532
6544,91129,"2024-07-02 13:20:04","2024-07-02 13:53:51",2027
6545,28425,"2023-01-31 22:08:34","2023-01-31 22:31:49",1395
6545,28907,"2024-08-21 02:05:18","2024-08-21 02:11:53",395
6546,39157,"2024-07-08 09:32:57","2024-07-08 10:06:26",2009
6546,41984,"2024-06-03 21:02:49","2024-06-03 21:15:09",740
6546,58736,"2023-02-14 06:03:50","2023-02-14 06:13:04",554
6546,64340,"2023-03-22 10:36:09","2023-03-22 10:49:05",776
6547,43904,"2023-12-09 13:51:17","2023-12-09 14:33:00",2503
6547,68081,"2024-04-20 00:44:46","2024-04-20 00:54:02",556
6548,15980,"2023-02-16 23:24:23","2023-02-16 23:44:23",1200
6548,30086,"2024-01-03 03:08:42","2024-01-03 03:24:59",977
6548,58431,"2023-12-09 03:57:44","2023-12-09 04:33:59",2175
6548,81261,"2023-06-02 19:31:24","2023-06-02 19:33:13",109
6549,21441,"2024-07-24 15:05:09","2024-07-24 15:32:54",1665
6550,57027,"2023-01-15 13:13:14","2023-01-15 13:36:26",1392
6550,60714,"2023-11-13 15:53:06","2023-11-13 16:07:35",869
6550,67029,"2024-02-12 17:43:07","2024-02-12 18:21:22",2295
6550,84537,"2023-08-24 18:12:58","2023-08-24 18:30:53",1075
6551,57746,"2024-02-21 08:09:21","2024-02-21 08:14:09",288
6552,30886,"2023-08-12 17:24:26","2023-08-12 17:38:55",869
6552,35767,"2023-12-06 23:55:35","2023-12-07 00:15:07",1172
6552,55953,"2023-01-19 10:04:11","2023-01-19 10:15:32",681
6552,64738,"2024-01-16 23:09:58","2024-01-16 23:43:45",2027
6552,84828,"2023-11-06 19:55:46","2023-11-06 20:12:53",1027
6552,98655,"2023-12-30 19:03:43","2023-12-30 19:05:18",95
6553,21002,"2024-10-05 13:31:50","2024-10-05 13:43:59",729
6553,56461,"2023-11-10 00:35:39","2023-11-10 01:06:28",1849
6553,88413,"2023-03-15 04:09:12","2023-03-15 04:10:32",80
6553,91138,"2023-07-27 03:38:55","2023-07-27 04:13:40",2085
6553,99326,"2024-10-01 13:50:58","2024-10-01 14:22:05",1867
6554,1014,"2023-06-11 10:40:37","2023-06-11 11:15:13",2076
6554,23392,"2024-03-26 09:46:09","2024-03-26 09:50:39",270
6554,24373,"2024-04-15 05:56:05","2024-04-15 06:23:43",1658
6554,24647,"2023-02-23 09:17:02","2023-02-23 09:48:03",1861
6554,28641,"2023-04-25 01:55:46","2023-04-25 02:05:04",558
6555,3107,"2024-04-11 11:09:07","2024-04-11 11:26:54",1067
6555,50451,"2023-08-14 10:47:10","2023-08-14 11:40:04",3174
6556,17273,"2024-05-01 21:35:38","2024-05-01 21:40:05",267
6556,56296,"2024-06-19 00:39:17","2024-06-19 01:03:10",1433
6557,23563,"2024-09-09 20:52:38","2024-09-09 20:58:47",369
6557,25429,"2024-08-10 13:29:41","2024-08-10 14:01:02",1881
6558,59488,"2023-09-28 03:02:26","2023-09-28 03:30:18",1672
6558,80332,"2024-03-03 05:06:07","2024-03-03 05:46:33",2426
6558,91934,"2023-01-23 04:07:45","2023-01-23 04:27:37",1192
6559,10368,"2024-04-04 21:12:48","2024-04-04 21:14:39",111
6559,44111,"2024-07-26 00:54:20","2024-07-26 01:08:53",873
6559,52726,"2023-04-26 22:39:34","2023-04-26 22:54:40",906
6559,94382,"2023-08-02 09:50:22","2023-08-02 10:34:36",2654
6559,97765,"2024-10-30 05:48:52","2024-10-30 06:02:13",801
6560,26223,"2023-12-31 14:39:38","2023-12-31 14:41:05",87
6560,78884,"2023-07-16 04:43:20","2023-07-16 05:03:29",1209
6560,88296,"2023-03-05 06:44:27","2023-03-05 07:03:23",1136
6561,6401,"2024-04-28 00:54:03","2024-04-28 01:24:28",1825
6561,88187,"2024-06-22 23:31:19","2024-06-22 23:59:07",1668
6562,63140,"2024-12-18 01:49:22","2024-12-18 01:49:51",29
6562,91956,"2024-08-25 14:36:42","2024-08-25 14:36:53",11
6563,43885,"2024-04-08 11:56:01","2024-04-08 12:13:44",1063
6563,55926,"2024-04-18 17:33:19","2024-04-18 17:34:21",62
6563,72083,"2024-04-29 07:53:16","2024-04-29 07:54:08",52
6563,99581,"2024-05-16 15:06:13","2024-05-16 15:31:26",1513
6564,5607,"2023-06-29 07:18:05","2023-06-29 07:37:08",1143
6564,23640,"2023-11-02 17:58:24","2023-11-02 18:03:13",289
6564,54701,"2023-12-03 11:24:47","2023-12-03 11:26:35",108
6565,41866,"2024-05-10 06:03:21","2024-05-10 06:17:20",839
6565,48285,"2024-09-23 05:27:37","2024-09-23 05:35:34",477
6565,57685,"2024-05-26 01:39:34","2024-05-26 02:20:33",2459
6565,62534,"2023-01-21 13:30:56","2023-01-21 13:50:04",1148
6566,56686,"2023-11-09 20:36:28","2023-11-09 21:15:57",2369
6566,98931,"2023-11-01 18:46:24","2023-11-01 19:10:30",1446
6566,99974,"2024-03-22 18:43:46","2024-03-22 19:08:55",1509
6567,17898,"2023-12-25 04:32:57","2023-12-25 04:58:35",1538
6567,90263,"2024-08-20 23:34:36","2024-08-21 00:01:20",1604
6568,74483,"2023-07-02 03:25:32","2023-07-02 03:59:11",2019
6569,14999,"2024-12-28 08:03:48","2024-12-28 08:11:18",450
6569,47522,"2023-12-29 09:05:13","2023-12-29 09:34:54",1781
6570,1163,"2024-08-18 15:43:24","2024-08-18 15:49:14",350
6570,9561,"2024-01-06 00:40:07","2024-01-06 00:40:58",51
6570,73811,"2024-12-06 22:06:00","2024-12-06 22:23:43",1063
6570,94956,"2024-08-27 16:47:51","2024-08-27 17:36:22",2911
6571,88117,"2023-12-13 07:15:48","2023-12-13 07:54:59",2351
6572,9100,"2024-01-31 10:43:17","2024-01-31 11:05:02",1305
6572,22707,"2023-11-04 16:31:36","2023-11-04 16:43:45",729
6572,46752,"2023-06-14 17:37:17","2023-06-14 18:23:30",2773
6573,3754,"2023-11-21 04:02:35","2023-11-21 04:51:54",2959
6573,40849,"2023-08-18 14:55:40","2023-08-18 15:21:14",1534
6573,41601,"2023-04-01 09:57:01","2023-04-01 10:25:40",1719
6573,46140,"2024-01-20 19:33:00","2024-01-20 20:00:07",1627
6574,9448,"2023-07-07 16:35:27","2023-07-07 16:43:38",491
6574,56674,"2023-03-07 22:45:46","2023-03-07 23:04:13",1107
6575,95375,"2023-01-25 15:04:52","2023-01-25 15:46:59",2527
6576,59579,"2023-06-25 19:45:56","2023-06-25 20:15:15",1759
6576,81192,"2023-09-13 02:21:39","2023-09-13 02:29:28",469
6577,25249,"2024-09-20 04:26:49","2024-09-20 04:37:00",611
6577,32611,"2024-08-25 14:42:42","2024-08-25 15:10:41",1679
6577,86334,"2023-03-20 00:12:45","2023-03-20 00:23:32",647
6578,48543,"2024-11-08 02:51:08","2024-11-08 02:58:58",470
6578,82324,"2024-01-07 16:58:12","2024-01-07 17:18:52",1240
6580,53090,"2024-10-03 18:09:29","2024-10-03 18:52:16",2567
6580,64715,"2024-04-14 16:58:47","2024-04-14 17:11:56",789
6581,3813,"2024-03-06 05:28:36","2024-03-06 05:30:35",119
6581,40513,"2024-10-06 14:56:04","2024-10-06 15:25:00",1736
6581,69062,"2024-08-18 20:06:43","2024-08-18 20:42:19",2136
6581,93552,"2023-08-25 01:25:41","2023-08-25 01:28:11",150
6582,4000,"2023-11-23 08:34:52","2023-11-23 08:37:54",182
6582,59223,"2024-08-21 03:32:33","2024-08-21 04:13:35",2462
6582,83992,"2024-10-02 09:17:21","2024-10-02 09:17:45",24
6583,37438,"2023-02-06 12:54:12","2023-02-06 13:08:22",850
6584,17508,"2024-06-25 10:52:54","2024-06-25 11:21:03",1689
6584,30185,"2024-12-07 08:04:41","2024-12-07 08:22:17",1056
6585,40932,"2023-07-16 20:33:22","2023-07-16 20:43:59",637
6585,61387,"2023-05-08 05:53:57","2023-05-08 06:21:07",1630
6585,96012,"2023-02-10 14:01:33","2023-02-10 14:13:12",699
6586,49191,"2023-03-26 13:42:16","2023-03-26 14:20:52",2316
6587,20091,"2024-03-15 07:23:56","2024-03-15 07:31:55",479
6587,41327,"2023-01-24 20:51:27","2023-01-24 21:19:17",1670
6587,75516,"2023-09-02 03:57:57","2023-09-02 04:31:42",2025
6588,17977,"2024-07-16 06:59:00","2024-07-16 07:39:28",2428
6589,16897,"2023-09-01 00:44:32","2023-09-01 00:58:51",859
6589,17849,"2024-03-05 09:17:24","2024-03-05 10:00:55",2611
6591,6355,"2023-11-06 10:35:16","2023-11-06 11:03:39",1703
6591,25532,"2024-05-12 05:53:55","2024-05-12 06:05:53",718
6591,35646,"2024-01-23 01:43:24","2024-01-23 01:43:39",15
6591,46231,"2024-11-23 11:56:33","2024-11-23 12:12:40",967
6591,68497,"2024-09-27 01:40:08","2024-09-27 01:57:45",1057
6592,13768,"2023-11-20 10:57:40","2023-11-20 11:22:23",1483
6592,82532,"2024-09-23 20:53:32","2024-09-23 21:39:49",2777
6592,93293,"2024-09-30 09:49:58","2024-09-30 10:03:01",783
6593,4256,"2024-06-18 16:04:25","2024-06-18 16:11:14",409
6593,10059,"2023-09-08 20:41:12","2023-09-08 20:43:47",155
6593,65914,"2023-03-23 07:14:20","2023-03-23 07:44:46",1826
6594,28,"2023-01-01 05:34:55","2023-01-01 05:52:57",1082
6594,4508,"2024-07-21 09:40:17","2024-07-21 10:07:25",1628
6595,12376,"2024-11-18 16:07:25","2024-11-18 16:25:19",1074
6595,39489,"2023-11-10 15:56:25","2023-11-10 16:20:46",1461
6595,62598,"2024-09-10 01:01:51","2024-09-10 01:14:59",788
6595,71582,"2024-11-29 00:06:09","2024-11-29 00:06:30",21
6596,36595,"2024-04-25 00:06:16","2024-04-25 00:55:54",2978
6597,31825,"2023-08-10 03:40:25","2023-08-10 04:20:23",2398
6597,50602,"2023-05-25 22:47:42","2023-05-25 22:48:31",49
6598,33764,"2023-12-19 04:46:12","2023-12-19 05:08:47",1355
6601,8581,"2024-03-24 15:25:00","2024-03-24 15:34:58",598
6601,44852,"2023-06-20 15:54:49","2023-06-20 15:55:26",37
6601,46360,"2023-05-28 02:26:48","2023-05-28 02:27:34",46
6601,48388,"2023-11-17 14:42:04","2023-11-17 15:01:11",1147
6602,31339,"2023-01-09 00:53:18","2023-01-09 01:09:19",961
6603,1193,"2024-10-30 23:15:04","2024-10-30 23:53:17",2293
6603,44090,"2024-05-31 22:20:15","2024-05-31 22:38:29",1094
6604,46622,"2023-05-25 02:45:25","2023-05-25 03:06:42",1277
6605,58240,"2024-08-31 01:17:49","2024-08-31 02:02:58",2709
6606,34283,"2024-10-29 02:37:38","2024-10-29 03:05:45",1687
6606,58992,"2024-12-24 23:48:27","2024-12-25 00:25:53",2246
6607,44937,"2024-10-22 18:48:17","2024-10-22 19:14:52",1595
6608,5873,"2024-11-22 15:35:49","2024-11-22 15:57:17",1288
6608,49797,"2024-06-19 17:17:45","2024-06-19 17:44:59",1634
6609,24280,"2024-12-08 20:39:55","2024-12-08 21:17:28",2253
6609,75779,"2023-08-04 15:02:34","2023-08-04 15:41:10",2316
6610,4650,"2024-11-11 19:48:03","2024-11-11 20:37:16",2953
6610,26901,"2023-01-12 21:34:56","2023-01-12 22:06:33",1897
6610,41801,"2024-01-23 18:10:50","2024-01-23 18:14:02",192
6610,51379,"2024-06-06 20:14:04","2024-06-06 20:17:42",218
6610,80917,"2023-06-08 17:37:37","2023-06-08 17:43:17",340
6612,80365,"2024-10-31 19:38:15","2024-10-31 19:45:31",436
6612,93836,"2024-04-05 12:38:50","2024-04-05 12:55:47",1017
6613,11146,"2023-04-02 15:10:13","2023-04-02 15:12:19",126
6614,31195,"2024-10-24 22:46:51","2024-10-24 22:59:44",773
6614,32614,"2023-09-01 16:33:40","2023-09-01 17:13:07",2367
6614,55119,"2024-12-19 21:25:13","2024-12-19 22:04:40",2367
6614,63169,"2024-01-06 16:17:36","2024-01-06 16:45:54",1698
6614,67472,"2023-08-31 12:40:44","2023-08-31 12:49:07",503
6614,94347,"2024-09-16 01:47:04","2024-09-16 02:14:48",1664
6615,18544,"2023-04-26 00:36:28","2023-04-26 00:58:02",1294
6616,4429,"2023-03-19 14:18:22","2023-03-19 14:19:09",47
6616,60734,"2023-09-08 11:04:45","2023-09-08 11:41:58",2233
6616,69505,"2023-07-08 05:28:06","2023-07-08 05:36:43",517
6617,40897,"2023-05-16 06:17:09","2023-05-16 06:32:08",899
6618,25095,"2023-11-01 14:33:35","2023-11-01 14:38:10",275
6619,21826,"2024-09-30 20:58:37","2024-09-30 21:09:24",647
6619,43963,"2024-05-08 06:34:27","2024-05-08 07:00:51",1584
6620,289,"2024-10-17 06:11:53","2024-10-17 06:15:19",206
6620,76649,"2023-08-10 22:22:14","2023-08-10 22:48:24",1570
6620,79929,"2024-10-16 11:01:39","2024-10-16 11:52:35",3056
6620,82613,"2024-07-19 20:35:56","2024-07-19 20:35:59",3
6621,2248,"2023-08-12 14:20:17","2023-08-12 14:34:51",874
6621,38641,"2024-08-26 06:27:33","2024-08-26 06:29:06",93
6622,59674,"2023-11-25 00:42:08","2023-11-25 00:51:48",580
6622,85540,"2023-08-23 08:42:51","2023-08-23 08:59:03",972
6622,96550,"2024-01-23 20:29:42","2024-01-23 21:03:38",2036
6623,13811,"2023-10-09 08:27:16","2023-10-09 08:31:29",253
6624,34400,"2024-03-29 20:39:55","2024-03-29 20:48:50",535
6625,47393,"2024-05-12 10:04:29","2024-05-12 10:15:37",668
6625,66287,"2024-09-08 14:42:52","2024-09-08 15:13:48",1856
6626,17692,"2024-04-04 10:54:45","2024-04-04 11:14:20",1175
6626,46279,"2024-06-27 23:49:58","2024-06-28 00:17:50",1672
6626,75413,"2023-07-25 19:51:22","2023-07-25 19:53:32",130
6627,3084,"2024-05-08 23:19:57","2024-05-08 23:38:52",1135
6627,36385,"2024-08-30 15:37:10","2024-08-30 15:43:46",396
6627,44148,"2023-07-26 00:40:41","2023-07-26 00:54:53",852
6627,69508,"2023-07-19 09:40:12","2023-07-19 09:54:38",866
6627,85670,"2024-07-03 21:31:49","2024-07-03 21:41:31",582
6627,93703,"2023-06-05 16:59:11","2023-06-05 17:23:51",1480
6628,26814,"2023-05-16 14:01:44","2023-05-16 14:11:19",575
6628,31270,"2023-02-28 08:36:15","2023-02-28 08:46:00",585
6628,53749,"2024-10-23 06:25:11","2024-10-23 06:44:04",1133
6628,79835,"2023-02-25 09:43:35","2023-02-25 10:21:13",2258
6628,96476,"2024-09-20 11:43:27","2024-09-20 12:00:58",1051
6629,63474,"2024-04-13 16:27:26","2024-04-13 16:28:49",83
6629,78020,"2023-12-26 12:49:37","2023-12-26 13:04:53",916
6630,5042,"2023-10-20 21:20:37","2023-10-20 21:26:12",335
6630,6033,"2024-09-26 15:22:06","2024-09-26 15:46:36",1470
6630,35739,"2023-12-08 09:59:05","2023-12-08 10:01:16",131
6630,91904,"2023-10-25 21:12:14","2023-10-25 21:17:38",324
6631,38682,"2024-12-18 12:26:47","2024-12-18 12:39:34",767
6631,51608,"2023-10-11 08:21:29","2023-10-11 08:32:00",631
6631,53452,"2023-03-29 15:31:12","2023-03-29 15:34:22",190
